"ID","Player","Team","Position","RkOv","Status","Opponent","Score","%D","ADP","Ros","+/-","GP","MIN","FGM","FGA","FG%","FTM","FTA","FT%","3PTM","REB","AST","ST","BLK","TO","PTS"
"*06mjt*","Zaccharie Risacher","ATL","SF,F,Flx","128","herb","","68.88","100","139.2","89%","+88.8%","23","25.8","6.0","11.5",".519","1.1","1.7",".684","2.2","3.7","1.1","0.5","0.5","1.6","15.2"
"*04qse*","Gary Trent","MIL","SG,G,SF,F,Flx","143","Slovenia","@CLE Sun 5:00PM","68.8","72","212.3","59%","+58.8%","21","27.1","4.3","10.4",".413","1.7","1.9",".875","2.9","2.0","1.3","1.0","0.0","0.4","13.1"
"*027oo*","Jonas Valanciunas","DEN","C,Flx","133","FA","","68.74","49","240.1","41%","+40.6%","24","17.8","3.8","6.9",".552","1.5","1.7",".878","0.0","7.6","1.9","0.5","0.6","1.0","9.1"
"*06mkl*","Isaiah Collier","UTA","PG,SG,G,Flx","203","booty","","68.39","99","154.8","77%","+77%","21","30.4","4.4","9.9",".449","3.1","4.2",".739","0.6","3.8","6.9","1.1","0.3","3.1","12.6"
"*06mlr*","Jamal Shead","TOR","PG,G,Flx","252","FA","@DAL Sun 6:30PM","68.33","7","288.9","21%","+21.3%","22","25.0","3.7","10.0",".374","1.2","1.5",".794","1.3","2.4","5.7","1.4","0.2","1.5","10.0"
"*0017e*","Chris Paul","LAC","PG,G,Flx","81","FA","POR Sun 8:00PM","68","96","172.1","66%","+65.9%","25","25.9","3.2","6.6",".482","0.4","0.5",".750","1.7","3.1","6.0","1.0","0.4","1.7","8.4"
"*051p8*","Jordan Poole","NO","PG,SG,G,Flx","59","Superswa","","68","100","70.9","99%","+98.7%","17","23.9","6.4","13.2",".482","2.6","2.8",".917","3.4","2.2","3.5","0.9","0.2","2.2","18.7"
"*04qrl*","Wendell Carter","ORL","C,Flx","134","Benny","","67.93","98","159.9","77%","+76.7%","20","27.1","3.5","7.7",".458","1.9","2.3",".804","0.8","6.7","1.5","0.7","0.9","1.1","9.7"
"*027p4*","Tobias Harris","DET","PF,F,Flx","46","GAS","BOS Sun 2:30PM","67.79","100","103.3","95%","+94.8%","16","29.8","5.1","10.3",".497","2.1","2.5",".825","1.3","5.9","2.1","1.4","0.7","1.3","13.6"
"*051or*","Cameron Johnson","DEN","SF,PF,F,Flx","78","BOT","","67.69","100","87.6","98%","+97.9%","14","30.5","5.9","13.2",".449","3.9","4.4",".887","2.0","5.1","4.7","1.2","0.3","2.1","17.8"
"*06cc5*","Anthony Black","ORL","PG,SG,G,Flx","119","FA","","67.5","17","278.3","34%","+34.5%","21","23.4","3.8","8.5",".441","1.7","2.1",".795","1.0","3.5","2.6","1.2","0.8","1.7","10.2"
"*04qs1*","Anfernee Simons","BOS","PG,SG,G,Flx","84","Universa","@DET Sun 2:30PM","67.45","100","84.6","99%","+98.6%","15","34.0","7.9","18.2",".432","2.5","2.7",".925","3.3","2.5","4.1","0.9","0.0","1.7","21.5"
"*031mb*","Tim Hardaway","DEN","SG,G,SF,F,Flx","146","FA","","66.97","19","279.2","24%","+23.8%","22","26.8","4.0","9.8",".403","1.8","2.0",".909","2.3","2.6","1.5","0.5","0.1","0.4","12.0"
"*0623d*","Johnny Juzang","MIN","SG,G,SF,F,Flx","237","FA","IND Sun 6:00PM","66.13","1","292.4","9%","+8.7%","23","24.0","4.3","9.8",".436","0.8","0.9",".900","2.1","3.5","1.3","0.9","0.1","0.7","11.4"
"*027ou*","Klay Thompson","DAL","SG,G,SF,F,Flx","107","W <small>(Mon)</small>","TOR Sun 6:30PM","65.97","100","145.9","81%","+81.1%","20","27.3","5.0","12.6",".394","1.3","1.3",".962","2.7","3.1","2.1","0.4","0.3","0.9","13.8"
"*04ex8*","Dillon Brooks","PHO","SG,G,SF,F,Flx","89","Universa","","65.96","87","188.2","70%","+70.4%","19","30.7","5.8","12.7",".461","1.2","1.5",".793","2.7","2.8","1.9","0.8","0.2","1.1","15.6"
"*04jwb*","Luke Kornet","SA","C,Flx","174","FA","BKN Sun 1:00PM","65.86","23","273.7","27%","+27.5%","22","22.0","3.5","5.2",".678","0.9","1.5",".559","0.0","6.0","1.6","0.4","1.0","0.5","8.0"
"*05qu9*","Immanuel Quickley","TOR","PG,G,Flx","239","Benny","@DAL Sun 6:30PM","65.56","100","73.4","99%","+98.7%","13","27.4","6.0","14.4",".417","3.9","4.5",".879","3.0","4.2","6.0","0.9","0.1","1.7","18.9"
"*05qsp*","Isaiah Joe","OKC","PG,SG,G,Flx","170","FA","","65.45","5","290.4","16%","+16.4%","21","23.8","4.0","8.8",".462","1.1","1.1",".958","3.1","2.9","2.1","0.5","0.0","0.7","12.3"
"*03lls*","Jaylen Brown","BOS","SG,G,SF,F,Flx","64","SMAC777","@DET Sun 2:30PM","65.42","100","31.5","99%","+98.6%","14","31.2","7.1","15.4",".460","3.9","4.9",".794","1.6","5.1","3.9","1.0","0.4","2.3","19.6"
"*0622z*","Orlando Robinson","ORL","C,Flx","308","FA","","65.39","1","292.4","5%","+5.4%","20","24.6","4.0","9.0",".444","1.7","2.2",".773","0.7","7.4","2.5","0.3","0.6","1.5","10.4"
"*03al0*","Aaron Gordon","DEN","PF,F,Flx","182","SMAC777","","65.39","100","116.9","96%","+95.9%","15","31.6","6.5","11.3",".571","3.9","4.7",".831","2.1","4.7","3.4","0.3","0.3","1.9","18.9"
"*0622f*","Karlo Matkovic","NO","PF,F,C,Flx","292","FA","","64.93","5","292","18%","+17.7%","21","21.8","4.4","7.5",".582","0.9","1.3",".667","0.5","6.0","1.4","0.6","0.9","1.1","10.1"
"*06mkd*","Yves Missi","NO","PF,F,C,Flx","127","SMAC777","","64.83","100","134.1","88%","+87.9%","17","26.1","4.5","7.5",".594","2.2","3.7",".587","0.0","8.1","1.5","0.5","1.1","0.9","11.1"
"*06ccu*","Tristan Vukcevic","WAS","C,Flx","315","FA","CHA Sun 5:00PM","64.69","10","286.4","20%","+19.7%","17","20.4","4.9","10.1",".485","2.1","2.6",".795","1.6","4.9","1.4","0.4","1.1","1.6","13.4"
"*05uul*","Jose Alvarado","NO","PG,G,Flx","190","FA","","64.62","18","278.6","22%","+22.1%","21","26.1","4.0","11.1",".355","1.1","1.5",".774","1.8","2.4","4.8","1.2","0.2","2.2","10.9"
"*06ca8*","Amen Thompson","HOU","PG,SG,G,SF,PF,F,Flx","44","SMAC777","","64.55","100","21.4","100%","+99.9%","13","32.8","6.3","11.2",".566","1.2","2.4",".516","0.4","8.2","5.2","1.5","1.2","1.6","14.2"
"*05ujt*","Aaron Wiggins","OKC","SG,G,SF,F,Flx","117","FA","","64.12","44","249.2","51%","+51.2%","18","25.3","5.4","11.9",".453","1.3","1.7",".774","2.1","4.4","2.3","0.8","0.1","1.1","14.2"
"*042n8*","Taurean Prince","MIL","SG,G,SF,F,Flx","160","FA","@CLE Sun 5:00PM","64.11","8","289.2","16%","+15.7%","23","29.5","3.2","7.1",".454","0.6","0.8",".778","1.8","3.3","1.8","1.2","0.3","1.0","8.8"
"*04848*","Fred VanVleet","HOU","PG,G,Flx","67","FA","","63.95","15","399.6","40%","+40.4%","15","34.3","4.0","11.5",".349","1.8","2.3",".771","2.6","3.1","4.8","1.5","0.3","1.1","12.4"
"*06cdc*","Jalen Wilson","BKN","SF,PF,F,Flx","166","FA","@SA Sun 1:00PM","63.87","2","292.5","14%","+14.2%","22","22.6","3.1","7.6",".407","2.2","2.7",".817","1.9","3.3","1.7","0.4","0.1","0.7","10.3"
"*05uwa*","A.J. Lawson","TOR","SG,G,Flx","352","FA","@DAL Sun 6:30PM","63.58","0","292.1","3%","+3.4%","21","22.4","3.6","8.7",".418","2.0","2.9",".700","1.5","3.9","1.5","0.6","0.3","0.7","10.7"
"*04qrm*","Collin Sexton","CHA","PG,SG,G,Flx","157","herb","@WAS Sun 5:00PM","63.55","100","119.2","92%","+91.8%","17","26.2","6.9","14.3",".486","3.3","4.2",".789","1.4","2.2","4.4","0.9","0.1","2.6","18.5"
"*05uuv*","Trendon Watford","PHI","PF,F,Flx","284","FA","","63.54","5","291.4","12%","+11.6%","21","23.8","4.1","8.7",".478","2.2","3.1",".723","0.8","4.2","3.3","0.7","0.3","2.2","11.3"
"*06ccz*","Mouhamed Gueye","ATL","PF,F,Flx","320","FA","","63.47","1","292.2","14%","+14.4%","21","17.0","2.1","4.9",".431","1.2","1.6",".758","0.7","4.8","0.9","0.9","1.1","0.4","6.1"
"*0621y*","Max Christie","DAL","SG,G,SF,F,Flx","125","FA","TOR Sun 6:30PM","63.42","18","277.3","28%","+27.6%","22","29.2","3.4","9.0",".381","1.6","1.8",".875","1.5","4.1","2.0","0.9","0.2","1.5","10.0"
"*03e6n*","Jusuf Nurkic","UTA","C,Flx","217","FA","","63.29","39","253.9","32%","+31.6%","21","17.9","3.7","7.4",".503","1.4","2.3",".612","0.5","6.0","2.1","0.5","0.6","1.4","9.4"
"*000zv*","Al Horford","GS","PF,F,C,Flx","147","FA","","63.27","84","195.8","55%","+55.2%","14","31.3","4.4","9.6",".463","1.3","1.4",".900","2.2","8.1","3.1","0.7","0.8","1.1","12.4"
"*06mmc*","Justin Edwards","PHI","SG,G,SF,PF,F,Flx","282","FA","","63.27","5","291.1","18%","+18%","18","29.5","5.1","11.3",".451","1.1","1.5",".741","1.7","3.8","1.8","1.3","0.5","1.5","13.1"
"*031m0*","Kelly Olynyk","SA","C,Flx","265","FA","BKN Sun 1:00PM","63.21","5","291","13%","+13.3%","17","25.7","4.0","7.7",".519","2.4","3.2",".741","0.8","5.1","3.8","0.9","0.6","2.0","11.1"
"*06cac*","Cason Wallace","OKC","PG,SG,G,SF,F,Flx","149","Superswa","","62.69","100","150.2","90%","+89.9%","18","28.2","4.3","8.1",".531","0.8","1.0",".833","1.3","3.1","2.9","1.8","0.5","1.2","10.7"
"*05ujs*","Sandro Mamukelashvili","TOR","PF,F,C,Flx","288","FA","@DAL Sun 6:30PM","62.66","5","291.4","12%","+12.3%","24","14.7","3.3","6.5",".497","0.9","1.2",".759","1.3","4.1","1.2","0.4","0.3","0.5","8.8"
"*042n3*","Buddy Hield","GS","PG,SG,G,SF,F,Flx","111","Superswa","","62.55","56","234.8","60%","+59.7%","23","21.1","3.7","8.5",".431","0.7","0.7",".882","2.3","3.2","1.6","0.7","0.2","1.0","10.3"
"*04ewc*","Zach Collins","CHI","PF,F,C,Flx","249","FA","","62.24","16","280.3","18%","+18.4%","23","19.2","3.2","5.8",".549","1.1","1.2",".893","0.6","6.5","2.0","0.4","0.5","1.4","8.0"
"*042n2*","Kris Dunn","LAC","PG,G,Flx","185","FA","POR Sun 8:00PM","62.23","23","273","20%","+19.8%","23","25.8","3.0","6.2",".479","0.3","0.3","1.000","1.2","3.0","2.7","1.7","0.4","0.9","7.4"
"*06215*","Bennedict Mathurin","IND","SG,G,SF,F,Flx","109","booty","@MIN Sun 6:00PM","62.21","100","99.2","99%","+98.9%","17","26.7","4.6","11.4",".402","5.3","6.3",".841","1.2","4.8","1.9","0.9","0.1","1.9","15.7"
"*03ad0*","Tyus Jones","ORL","PG,G,Flx","121","FA","","62.16","49","241.5","39%","+38.5%","23","21.5","3.5","7.7",".455","0.3","0.3","1.000","2.2","2.2","3.7","0.8","0.0","0.5","9.5"
"*06ceg*","Ricky Council","(N/A)","SF,PF,F,Flx","238","FA","","62.16","0","292.1","6%","+5.9%","23","23.5","3.2","9.2",".346","2.4","3.1",".789","1.0","4.5","1.8","0.3","0.3","1.0","9.7"
"*03xmt*","Guerschon Yabusele","NY","PF,F,C,Flx","110","FA","@MIA Sun 5:00PM","61.54","47","244.2","36%","+36.2%","16","29.8","4.4","9.1",".486","1.8","2.7",".674","1.5","6.0","2.8","0.8","0.1","1.2","12.2"
"*0558t*","Max Strus","CLE","SG,G,SF,F,Flx","253","FA","MIL Sun 5:00PM","61.48","9","286.4","19%","+18.9%","21","26.4","3.6","7.6",".469","0.8","1.0",".810","2.3","4.5","3.2","0.4","0.1","1.2","10.2"
"*043ib*","Dorian Finney-Smith","HOU","SF,PF,F,Flx","195","FA","","61.3","7","289.5","17%","+16.6%","21","31.7","3.3","7.5",".439","0.4","0.7",".643","2.4","3.9","1.5","0.9","0.4","0.9","9.4"
"*02nf6*","Damian Lillard","POR","PG,G,Flx","53","FA","@LAC Sun 8:00PM","61.27","4","289.9","38%","+38.3%","10","34.5","7.1","15.7",".452","5.8","6.2",".935","3.0","4.9","5.8","1.3","0.1","2.0","23.0"
"*03el5*","Kristaps Porzingis","ATL","C,Flx","97","booty","","61.2","100","61.8","99%","+99.3%","10","28.4","7.1","13.9",".511","4.4","5.5",".800","2.6","6.7","2.5","0.4","1.2","1.5","21.2"
"*051ps*","Terance Mann","BKN","PG,SG,G,SF,F,Flx","241","FA","@SA Sun 1:00PM","61.04","14","283.8","20%","+20.4%","23","23.3","4.3","8.0",".536","0.8","1.0",".818","1.1","3.2","2.0","0.6","0.2","0.7","10.4"
"*01eo9*","Jrue Holiday","POR","PG,SG,G,Flx","130","Universa","@LAC Sun 8:00PM","60.89","100","115.9","95%","+94.5%","15","32.2","4.5","9.7",".459","1.1","1.1",".941","1.8","4.3","4.5","1.3","0.5","0.9","11.8"
"*06mkg*","Kyshawn George","WAS","SG,G,SF,PF,F,Flx","136","SMAC777","CHA Sun 5:00PM","60.81","99","152.4","92%","+92.3%","16","26.6","3.8","9.3",".409","1.1","1.5",".750","1.9","4.8","3.1","1.3","0.8","1.4","10.6"
"*04qrv*","Lonnie Walker","(N/A)","SG,G,Flx","369","FA","","60.59","0","292.2","2%","+1.9%","17","25.4","5.1","11.4",".443","1.4","1.8",".800","2.6","3.1","2.8","0.6","0.2","1.4","14.1"
"*0622e*","Tyrese Martin","BKN","SG,G,Flx","260","FA","@SA Sun 1:00PM","60.51","0","292.1","9%","+8.6%","20","24.3","3.9","9.0",".433","0.9","1.1",".905","1.9","3.5","2.9","0.7","0.2","1.2","10.7"
"*051p4*","Ty Jerome","MEM","SG,G,SF,F,Flx","132","FA","","60.41","96","169.6","57%","+56.9%","16","22.3","5.4","10.8",".500","2.5","2.9",".851","1.7","2.4","3.5","0.9","0.1","1.4","14.9"
"*05uug*","Sam Hauser","BOS","SF,PF,F,Flx","212","BOT","@DET Sun 2:30PM","60.36","91","178.8","60%","+59.8%","21","25.4","3.8","8.3",".460","0.3","0.3","1.000","3.0","3.6","0.8","0.5","0.2","0.2","10.9"
"*05uik*","Ziaire Williams","BKN","SF,F,Flx","167","FA","@SA Sun 1:00PM","60.19","23","275.6","26%","+25.8%","19","24.9","3.7","8.6",".429","1.2","1.4",".815","2.0","3.6","1.1","0.9","0.5","1.1","10.5"
"*0496e*","Alex Caruso","OKC","PG,SG,G,SF,F,Flx","214","FA","","60.05","72","210.5","62%","+61.7%","17","19.2","3.2","6.2",".509","1.7","2.1",".829","1.1","3.2","2.2","1.4","0.7","0.8","9.1"
"*05uja*","Miles McBride","NY","PG,SG,G,Flx","173","FA","@MIA Sun 5:00PM","59.75","25","272.3","34%","+34%","16","29.0","4.1","10.9",".379","0.6","0.9",".667","2.2","2.9","4.1","1.5","0.3","0.6","11.1"
"*05qto*","LaMelo Ball","CHA","PG,G,Flx","94","herb","@WAS Sun 5:00PM","59.61","100","29.5","100%","+99.8%","11","31.2","7.3","19.0",".383","3.4","3.7",".902","3.6","4.5","8.2","0.7","0.2","3.9","21.5"
"*03ad5*","Trey Lyles","(N/A)","PF,F,Flx","215","FA","","59.32","0","-","4%","+3.9%","22","22.1","2.6","5.8",".457","1.0","1.5",".636","1.1","5.0","1.7","0.6","0.2","0.6","7.3"
"*06mkk*","Ryan Dunn","PHO","SF,PF,F,Flx","224","Slovenia","","59.14","57","231.6","56%","+56.5%","21","22.5","3.6","8.3",".431","0.4","0.8",".500","1.6","4.7","0.7","1.1","0.5","1.0","9.1"
"*0621t*","Peyton Watson","DEN","SF,PF,F,Flx","164","FA","","59.12","22","274.8","32%","+31.6%","20","24.9","3.2","6.5",".489","0.9","1.8",".528","0.8","3.4","1.1","0.3","1.7","0.7","8.2"
"*06mld*","Jonathan Mogbo","TOR","PF,F,C,Flx","221","FA","@DAL Sun 6:30PM","58.97","9","287.4","22%","+22.4%","17","27.3","3.4","8.4",".401","0.9","1.2",".800","0.2","7.1","4.0","1.2","0.6","1.6","7.8"
"*0621l*","Walker Kessler","UTA","C,Flx","131","booty","","58.81","100","105.2","99%","+98.9%","13","28.2","4.2","8.7",".487","0.8","2.2",".393","0.3","12.4","1.8","0.6","2.5","1.5","9.6"
"*05qub*","Isaiah Stewart","DET","C,Flx","179","FA","BOS Sun 2:30PM","58.76","13","283.4","54%","+54.4%","18","19.8","2.7","4.4",".613","1.1","1.5",".704","0.3","5.1","1.8","0.5","1.7","0.9","6.8"
"*0623e*","Collin Gillespie","PHO","PG,G,Flx","356","FA","","58.68","4","291.6","18%","+17.8%","23","17.9","2.5","6.0",".420","0.6","0.7",".867","1.6","3.0","3.0","0.8","0.1","0.7","7.2"
"*048zt*","Derrick Jones","LAC","SF,PF,F,Flx","148","FA","POR Sun 8:00PM","58.67","10","287.2","18%","+17.8%","21","23.0","3.6","6.5",".555","1.1","1.9",".615","1.1","3.1","0.6","0.7","0.6","0.7","9.5"
"*0527l*","Luguentz Dort","OKC","SF,PF,F,Flx","106","FA","","58.63","59","225.1","61%","+61.2%","17","30.3","4.4","9.2",".474","0.0","0.2",".000","3.2","4.4","1.6","1.2","0.4","0.8","11.9"
"*055sg*","DaQuan Jeffries","(N/A)","SG,G,Flx","312","FA","","58.23","0","-","2%","+1.7%","24","26.3","3.1","7.5",".417","0.5","0.7",".765","1.5","2.8","1.2","0.5","0.6","0.8","8.3"
"*0015e*","Mike Conley","MIN","PG,G,Flx","151","FA","IND Sun 6:00PM","58.07","39","252.5","32%","+31.9%","20","24.1","2.8","6.0",".463","0.8","0.9",".842","1.8","2.5","4.4","0.9","0.2","1.1","8.2"
"*051oo*","Jaxson Hayes","LAL","C,Flx","251","FA","@SAC Sun 8:00PM","57.59","2","290.9","15%","+15.2%","20","21.8","3.5","4.7",".755","1.1","2.2",".500","0.0","5.5","1.1","0.5","0.8","0.9","8.2"
"*02ym0*","Andrew Wiggins","MIA","SG,G,SF,F,Flx","70","SMAC777","NY Sun 5:00PM","57.36","100","101.2","95%","+95%","11","30.4","7.5","15.0",".503","2.3","3.5",".641","2.3","3.9","3.3","1.2","1.0","2.5","19.6"
"*04jwd*","Royce ONeale","PHO","SF,PF,F,Flx","116","FA","","57.35","28","268.6","28%","+27.7%","22","22.0","2.7","6.8",".403","0.0","0.0","0","2.3","4.0","2.5","0.6","0.4","0.7","7.8"
"*051oj*","RJ Barrett","TOR","SG,G,SF,PF,F,Flx","101","SMAC777","@DAL Sun 6:30PM","57.32","100","83.6","99%","+99%","12","28.4","7.0","16.0",".438","2.7","5.1",".525","1.8","5.9","4.8","0.6","0.3","2.5","18.4"
"*06ccb*","Nick Smith","LAL","SG,G,Flx","269","FA","@SAC Sun 8:00PM","57.27","0","292.2","10%","+10.3%","21","26.6","4.4","11.1",".395","1.2","1.2",".962","2.2","2.5","3.2","0.1","0.0","1.7","12.1"
"*049kc*","Malik Monk","SAC","PG,SG,G,Flx","76","BOT","LAL Sun 8:00PM","57.11","100","117.5","93%","+93.1%","15","28.2","5.7","12.9",".438","2.0","2.5",".811","1.9","3.5","4.5","0.7","0.3","2.9","15.3"
"*04yk1*","Haywood Highsmith","BKN","SF,PF,F,Flx","199","FA","@SA Sun 1:00PM","57.11","3","292.6","10%","+9.5%","24","26.2","2.5","5.7",".431","0.4","0.5",".769","1.2","3.9","1.9","0.9","0.3","0.8","6.5"
"*042o9*","Georges Niang","UTA","PF,F,Flx","183","FA","","57.1","1","292.4","10%","+10.3%","21","21.4","4.0","9.2",".438","0.8","1.0",".773","2.6","2.3","1.5","0.3","0.1","1.4","11.5"
"*03wr4*","T.J. McConnell","IND","PG,G,Flx","188","FA","@MIN Sun 6:00PM","57.07","95","179.1","67%","+66.8%","25","16.8","3.4","6.8",".503","0.5","0.7",".706","0.2","2.3","4.2","0.9","0.2","1.1","7.6"
"*0621x*","Jaylin Williams","OKC","PF,F,C,Flx","275","FA","","57.02","14","284","24%","+23.5%","18","17.1","2.4","4.5",".531","0.7","1.1",".650","1.7","5.6","2.8","0.6","0.6","0.8","7.2"
"*031lv*","Kentavious Caldwell-Pope","MEM","SG,G,SF,F,Flx","124","W <small>(Tue)</small>","","56.85","39","255.8","43%","+43.5%","19","28.0","3.5","6.6",".536","0.8","1.0",".842","1.8","2.6","1.8","1.1","0.3","0.8","9.7"
"*04t8w*","Kenrich Williams","OKC","PF,F,Flx","263","FA","","56.69","0","292.2","5%","+5.3%","23","20.4","2.9","6.2",".465","0.5","0.9",".571","1.0","4.0","2.0","0.6","0.2","0.6","7.3"
"*06218*","Jeremy Sochan","SA","PF,F,C,Flx","192","FA","BKN Sun 1:00PM","56.58","82","197.4","54%","+53.7%","16","24.7","4.8","9.1",".521","1.8","2.5",".700","0.6","5.4","2.1","0.8","0.4","1.4","11.8"
"*06mk9*","Dalton Knecht","LAL","SG,G,SF,F,Flx","211","FA","@SAC Sun 8:00PM","56.54","8","289.1","31%","+31.3%","24","17.8","3.6","7.5",".478","0.6","0.9",".667","1.9","2.5","0.9","0.2","0.2","0.5","9.7"
"*05y9y*","Brandon Williams","DAL","PG,G,Flx","340","FA","TOR Sun 6:30PM","56.49","3","293.1","11%","+10.8%","13","24.3","5.6","10.2",".553","3.1","3.6",".851","1.1","3.2","4.1","1.5","0.2","2.0","15.4"
"*05ujk*","Dalano Banton","(N/A)","PG,SG,G,Flx","220","FA","","56.48","0","-","7%","+7.2%","21","19.8","3.0","8.6",".354","1.4","1.8",".784","1.0","2.5","2.7","0.6","0.5","1.4","8.4"
"*042n6*","Jakob Poeltl","TOR","C,Flx","100","booty","@DAL Sun 6:30PM","56.43","100","70.2","98%","+98.2%","11","24.8","7.2","10.2",".705","1.6","2.1",".783","0.1","7.9","2.5","1.3","1.2","2.2","16.1"
"*04ex5*","Thomas Bryant","CLE","C,Flx","235","FA","MIL Sun 5:00PM","56.33","1","292.4","6%","+6.1%","25","13.8","2.2","4.8",".455","0.9","1.0",".917","0.6","3.3","0.3","0.4","0.7","0.4","5.9"
"*05wkd*","Jeff Dowtin","(N/A)","PG,G,Flx","330","FA","","56.07","0","-","1%","+1.4%","15","22.5","5.2","9.4",".553","1.4","1.9",".750","1.5","1.9","2.6","1.0","0.5","0.7","13.3"
"*06q2e*","Jamison Battle","TOR","SF,F,Flx","298","FA","@DAL Sun 6:30PM","55.93","0","292.1","9%","+9%","20","27.5","3.7","9.2",".402","0.2","0.2","1.000","2.6","4.3","1.0","0.6","0.3","0.8","10.3"
"*04s00*","Duncan Robinson","DET","SG,G,SF,F,Flx","184","FA","BOS Sun 2:30PM","55.58","39","256.5","34%","+33.9%","20","24.0","4.3","8.9",".475","0.6","0.7",".846","2.9","1.9","1.8","0.6","0.1","1.1","11.9"
"*051oh*","Zion Williamson","NO","SF,PF,F,Flx","204","Superswa","","55.51","100","36.5","100%","+99.6%","8","29.3","10.0","17.1",".584","5.3","7.4",".712","0.0","6.4","6.1","1.1","0.8","2.8","25.3"
"*06mll*","Jaylen Wells","MEM","SG,G,SF,F,Flx","144","FA","","55.36","99","152.7","81%","+81.4%","21","25.9","2.5","7.5",".338","1.3","1.6",".818","1.3","3.8","2.0","0.5","0.1","0.7","7.7"
"*03r7z*","Norman Powell","MIA","SG,G,SF,F,Flx","98","Slovenia","NY Sun 5:00PM","54.84","100","99.5","98%","+98.4%","15","29.8","5.2","12.1",".431","2.1","2.9",".727","1.9","2.0","1.7","0.9","0.1","1.0","14.4"
"*02nf1*","Anthony Davis","DAL","PF,F,C,Flx","35","SMAC777","TOR Sun 6:30PM","54.83","100","9.4","100%","+99.7%","8","29.4","7.5","16.8",".448","3.6","5.3",".690","0.6","9.4","4.1","0.6","2.1","2.4","19.3"
"*04qsj*","Bruce Brown","DEN","PG,SG,G,Flx","303","FA","","54.79","24","272.3","29%","+28.5%","18","25.6","3.6","8.1",".438","1.1","1.5",".741","0.9","4.4","2.6","0.7","0.4","1.0","9.1"
"*05uj4*","Santi Aldama","MEM","PF,F,C,Flx","91","GAS","","54.53","100","119.2","92%","+92.1%","15","27.6","4.3","9.4",".454","1.1","1.6",".667","1.7","5.3","3.6","0.7","0.1","1.4","11.3"
"*06mkf*","AJ Johnson","WAS","PG,SG,G,Flx","374","FA","CHA Sun 5:00PM","54.41","4","293","16%","+15.8%","19","29.9","3.7","9.8",".382","1.6","1.8",".886","1.1","2.6","3.4","0.6","0.2","1.6","10.2"
"*03aq3*","Kyle Anderson","UTA","SF,PF,F,Flx","259","FA","","54.04","1","291.7","9%","+8.6%","19","19.7","3.0","5.8",".514","0.9","1.2",".818","0.3","3.9","2.9","0.7","0.6","0.8","7.2"
"*05qtd*","Nick Richards","PHO","C,Flx","219","FA","","53.64","10","286.1","22%","+22.5%","17","22.4","4.5","7.1",".628","1.4","1.6",".852","0.0","7.3","0.6","0.2","0.6","1.4","10.3"
"*06mly*","Quinten Post","GS","PF,F,C,Flx","311","FA","","53.54","12","283.3","24%","+23.9%","21","17.8","2.9","6.9",".414","0.3","0.6",".583","1.9","3.5","1.1","0.4","0.6","0.9","8.0"
"*05qtb*","Sam Merrill","CLE","SG,G,Flx","226","FA","MIL Sun 5:00PM","53.44","6","289.4","26%","+26.4%","22","20.7","2.6","5.8",".445","0.0","0.0","1.000","2.1","2.7","1.5","0.9","0.3","0.5","7.4"
"*051os*","P.J. Washington","DAL","SF,PF,F,C,Flx","80","Universa","TOR Sun 6:30PM","53.04","100","140.2","88%","+87.9%","11","30.5","6.1","11.5",".528","2.9","4.5",".653","1.5","6.1","1.9","0.7","0.9","2.8","16.6"
"*04qsi*","Jarred Vanderbilt","LAL","PF,F,Flx","351","FA","@SAC Sun 8:00PM","52.89","7","290","21%","+21.3%","23","16.8","1.8","3.7",".488","0.7","1.0",".667","0.2","5.1","1.1","1.0","0.4","0.8","4.4"
"*06cdj*","Colby Jones","DET","SG,G,Flx","373","FA","BOS Sun 2:30PM","52.76","0","-","3%","+2.9%","15","25.7","3.2","6.9",".466","1.5","2.3",".657","0.8","4.3","2.5","1.3","0.4","1.1","8.7"
"*05g3q*","Gabe Vincent","LAL","PG,G,Flx","276","FA","@SAC Sun 8:00PM","52.71","3","291.1","12%","+12%","23","23.4","2.9","7.0",".419","0.3","0.3",".857","2.1","1.4","1.3","0.8","0.1","0.5","8.2"
"*05uih*","Jonathan Kuminga","GS","PF,F,C,Flx","197","Universa","","52.69","99","132.4","95%","+95.2%","15","20.8","4.3","9.7",".441","3.3","4.4",".742","0.4","3.9","2.3","0.6","0.2","1.4","12.2"
"*05qtq*","Tre Jones","CHI","PG,G,Flx","286","Benny","","52.09","20","274.7","51%","+51.3%","11","30.8","5.8","9.8",".593","1.7","2.1",".826","0.7","4.0","6.5","1.1","0.4","1.1","14.1"
"*04qsa*","Jalen Brunson","NY","PG,G,Flx","75","Superswa","@MIA Sun 5:00PM","52.05","100","20.9","100%","+100%","8","36.9","9.0","19.3",".468","4.9","6.1",".796","2.4","3.0","6.5","1.0","0.4","3.0","25.3"
"*031lx*","CJ McCollum","WAS","PG,SG,G,Flx","92","SMAC777","CHA Sun 5:00PM","52.03","100","95.9","97%","+97.1%","11","30.5","6.9","16.5",".420","1.3","2.0",".636","3.0","3.8","5.0","1.2","0.1","2.3","18.1"
"*06mjx*","Ron Holland","DET","SF,PF,F,Flx","255","Benny","BOS Sun 2:30PM","51.97","24","273.3","57%","+57.3%","22","15.8","2.7","4.9",".561","1.5","2.1",".696","0.3","2.7","1.4","0.5","0.5","1.0","7.2"
